text_id,post,用户昵称,用户id,转发数量,评论数量,点赞数量,原始发布时间,发布时间,post_tokens
5144924148466117,#翻新卫生巾#卫生巾长度缩水的问题还没解决呢又来个更炸裂的翻新卫生巾也知道它们并不会做出改变普通人又能怎么办呢…… ,在森林摘蘑菇,7830178471,0,1,1,Sun Mar 16 20:42:47 +0800 2025,2025/3/16,翻新 长度 缩水 没 解决 更 炸裂 翻新 做出 改变 普通人
5144923284179277,#翻新卫生巾# e无话可说 ,PhantoscopeTE,7803640123,0,2,2,Sun Mar 16 20:39:22 +0800 2025,2025/3/16,翻新 e 无话可说
5144964515237739,#翻新卫生巾#服了，跟身体商量商量准备绝经了 ,不想解释快吃你的,7058864427,0,0,2,Sun Mar 16 23:23:12 +0800 2025,2025/3/16,翻新 服 身体 商量 商量 绝经
5144848295526697,“我们有最好的棉花和最坏的卫生巾。” #翻新卫生巾# ,江南第一名姬,5327205036,8,0,256,Sun Mar 16 15:41:22 +0800 2025,2025/3/16,棉花 最坏 翻新
5144964394123315,#翻新卫生巾#。。。真是又要（小）马儿好（多），又要马儿不吃草。 ,mint_lzx,7711082651,0,0,0,Sun Mar 16 23:22:42 +0800 2025,2025/3/16,翻新 马儿 马儿 不吃 草
5144829516843698,#翻新卫生巾# 所以还有没有能用的卫生巾？ 有没有推荐 ,亓祐-见过Eason版,5644557960,0,35,62,Sun Mar 16 14:26:46 +0800 2025,2025/3/16,翻新 能用 有没有 推荐
5144596293882745,315晚会曝光翻新卫生巾，知名母婴品牌残次料竟被翻新售卖，涉多家知名品牌。#翻新卫生巾# #一次性内裤爆雷# 观察者网的微博视频 ,观察者网,1887344341,10,11,66,Sat Mar 15 23:00:01 +0800 2025,2025/3/15,315 晚会 曝光 翻新 知名 母婴 品牌 残次 料竟 翻新 售卖 涉 多家 知名品牌 翻新 一次性 内裤 爆雷 观察者 网 微博 视频
5144960027330189,#翻新卫生巾# 一个企业，面对关乎女性健康的问题，不但丝毫不关心，而且为了牟利还变着法儿地加害。这样的企业存在的意义在哪里？ ,辣嘴刻薄姐说事,1117435711,0,0,2,Sun Mar 16 23:05:22 +0800 2025,2025/3/16,翻新 企业 面对 关乎 女性 健康 丝毫 关心 牟利 变着法儿 加害 企业 意义
5144958705601222,#翻新卫生巾#我们女性以后怎么办？每个月都需要用，就不能好好用好的材料 ,chengzhen源柳程汁,7781365524,0,0,0,Sun Mar 16 23:00:07 +0800 2025,2025/3/16,翻新 女性 月 好好 材料
5144957187528607,#翻新卫生巾#求绞杀这些公司领导 ,旺旺仙贝了呜,5903020196,0,0,0,Sun Mar 16 22:54:05 +0800 2025,2025/3/16,翻新 求 绞杀 公司 领导
5144595289605959,#315名单# 【#今年315它们都被曝光了#】3·15晚会播出，它们都被曝光了！知名母婴品牌残次料竟被翻新售卖；一次性内裤徒手制作不灭菌；“维修刺客”啄木鸟；1斤保水虾仁7两冰；电子签放款人竟不是活人......将图扩散给更多人↓↓↓#翻新卫生巾#（中国新闻社） ,新快报,1652484947,5,5,15,Sat Mar 15 22:56:02 +0800 2025,2025/3/15,315 名单 315 曝光 15 晚会 播出 曝光 知名 母婴 品牌 残次 料竟 翻新 售卖 一次性 内裤 徒手 制作 灭菌 维修 刺客 啄木鸟 斤 保水 虾仁 两冰 电子 签 放款 人竟 活人 图 扩散 更 翻新 中国新闻社
5144956374357312,#最隐私的部位需要最透明的安全##翻新卫生巾#   卫生巾安全无法保障??妇科病泛滥 ??普遍不孕不育哈 ,摇一摇再滚一滚,5717308812,0,1,0,Sun Mar 16 22:50:51 +0800 2025,2025/3/16,隐私 部位 透明 翻新 保障 妇科病 泛滥 不孕 不育
5144956374357312,#最隐私的部位需要最透明的安全##翻新卫生巾#   卫生巾安全无法保障??妇科病泛滥 ??普遍不孕不育哈 ,摇一摇再滚一滚,5717308812,0,1,0,Sun Mar 16 22:50:51 +0800 2025,2025/3/16,隐私 部位 透明 翻新 保障 妇科病 泛滥 不孕 不育
5144956332674554,#翻新卫生巾#你让我来月经的时候穿什么？？？？ ,田力能不能去shi,7486995748,0,0,0,Sun Mar 16 22:50:41 +0800 2025,2025/3/16,翻新 月经 穿
5144955002819364,#315记者为取证吃到吐##315##翻新卫生巾# 早上从串串房棉被窝里爬起来，吃个加脱氢乙酸钠的面包，来生理期了换上翻新卫生巾?，中午再点个剩菜回收做成的黄焖鸡，再加一份泡过药水的炒虾仁，下午来杯改过期标签食材的奶茶，晚上追剧饿了再煮一袋老坛脚丫酸菜面，又是美好的一天。 ,阅敌無数,2185930593,0,0,0,Sun Mar 16 22:45:24 +0800 2025,2025/3/16,315 记者 取证 吃 吐 315 翻新 早上 串串 房棉 被窝 里 爬起来 吃个 加 脱氢 乙酸钠 面包 生理期 换上 翻新 中午 再点 剩菜 回收 做成 黄焖 鸡 加 一份 泡过 药水 炒 虾仁 下午 来杯 改 过期 标签 食材 奶茶 晚上 追剧 饿 煮 一袋 老坛 脚丫 酸菜 面 美好
5144951672280490,#翻新卫生巾#哇塞好吓人，现在卫生间市场都这样了吗 ,piano-墨,7920843437,0,0,1,Sun Mar 16 22:32:10 +0800 2025,2025/3/16,翻新 哇塞 吓人 卫生间 市场
5144822177596107,#315记者为取证吃到吐##翻新卫生巾#  不知道监管老爷们哪去了，揭露靠记者，断案靠微博，老爷们在干嘛？ ,瘦不了的中医肥猫,5636136297,4,11,63,Sun Mar 16 13:57:36 +0800 2025,2025/3/16,315 记者 取证 吃 吐 翻新 监管 老爷 揭露 记者 断案 微博 老爷 干嘛
5144603049329250,【#315晚会回顾#】#315名单#①#翻新卫生巾#：梁山希希纸制品有限公司通过回收残次品翻新销售，涉及品牌有自由点、全棉时代、苏菲、麦酷酷、好之、米菲、Babycare、嫚熙和中亿孕婴。②#一次性内裤爆雷#：商丘市多家企业包括梦阳服饰有限公司、健芝初医疗器械有限公司等，生产过程中存在徒手制作、不灭菌、使用劣质材料等乱象，涉及品牌有浪莎、贝姿妍、初医生、欧诗罗兰、丝语甜。③维修刺客#啄木鸟维修#：啄木鸟家庭维修平台通过虚假故障诊断、更换低价零件等手段高价收费，更换洗衣机电脑板成本仅91元，收费达659元，甚至以“双簧戏”套路欺骗消费者。④#315晚会曝光保水虾仁#：部分虾仁生产商超量添加保水剂、包冰增重，导致虾仁磷酸盐含量严重超标。⑤电子签高利贷乱象：#借贷宝#、人人信等电子签平台默许放贷人通过虚假身份放贷，实际交易脱离平台监管，借款人遭遇暴力催收后难以维权。⑥信息黑洞疯狂窃取个人隐私：云企智能科技、绿信科技等公司通过非法获取用户互联网行为数据及三网通信记录，每日处理超100亿条信息，用于精准营销。⑦#接不完的骚扰电话有条黑色产业链#：智优擎网络科技等外呼公司利用AI机器人通过伪造真人语音、虚拟运营商提供未实名“小号”等技术手段，非法获取用户隐私数据并批量拨打骚扰电话。⑧#315晚会曝光手机抽奖疯狂敛财#：其背后是一些公司通过虚假抽奖、高额利润、多种敛财手段、规避监管等手段欺骗消费者，以达到敛财目的。⑨五金市场公然售卖非标电线电缆：部分商家销售价格明显偏低的“非标线”，这些“非标线”外观与国标线无异，部分企业还能提供齐全的资质报告。这些非标电线电缆在市场上流通，存在严重的火灾隐患。,央证公开课,2032139271,63,34,155,Sat Mar 15 23:26:51 +0800 2025,2025/3/15,315 晚会 回顾 315 名单 翻新 梁山 希希 纸制品 有限公司 回收 残次品 翻新 销售 涉及 品牌 自由 点 全棉 时代 苏菲 麦 酷酷 米菲 Babycare 嫚 熙 中 亿孕婴 一次性 内裤 爆雷 商丘市 多家 企业 包括 梦阳 服饰 有限公司 健芝 初 医疗器械 有限公司 生产 过程 中 徒手 制作 灭菌 劣质 材料 乱象 涉及 品牌 有浪莎 贝姿妍 初 医生 欧诗 罗兰 丝语 甜 维修 刺客 啄木鸟 维修 啄木鸟 家庭 维修 平台 虚假 故障诊断 更换 低价 零件 手段 高价 收费 更换 洗衣机 电脑板 成本 仅 91 元 收费 达 659 元 双簧 戏 套路 欺骗 消费者 315 晚会 曝光 保水 虾仁 虾仁 生产商 超量 添加 保水剂 包冰 增重 导致 虾仁 磷酸盐 含量 超标 电子 签 高利贷 乱象 借贷 宝 信等 电子 签 平台 默许 放贷人 虚假 身份 放贷 交易 脱离 平台 监管 借款人 遭遇 暴力 催收 难以 维权 信息 黑洞 疯狂 窃取 个人隐私 云企 智能 科技 绿信 科技 公司 非法 获取 用户 互联网 数据 及三网 通信 记录 每日 超 100 亿条 信息 用于 精准 营销 接不完 骚扰电话 有条 黑色 产业链 智 优擎 网络科技 外呼 公司 利用 AI 机器人 伪造 真人 语音 虚拟 运营商 提供 未 实名 小号 技术手段 非法 获取 用户 隐私 数据 批量 拨打 骚扰电话 315 晚会 曝光 手机 抽奖 疯狂 敛财 背后 公司 虚假 抽奖 高额 利润 多种 敛财 手段 规避 监管 手段 欺骗 消费者 敛财 目的 五金 市场 售卖 非标 电线电缆 商家 销售价格 偏低 非 标线 非 标线 外观 与国 标线 无异 企业 提供 齐全 资质 报告 非标 电线电缆 市场 流通 火灾 隐患
5144950217642288,#翻新卫生巾#滚... ,兜苒鸢桧-Ran,7801058380,0,0,1,Sun Mar 16 22:26:23 +0800 2025,2025/3/16,翻新 滚
5144949051624729,天塌了！！ 已经记不清从什么时候开始用自由点了，看了订单差不多可以追溯到19年。无数次的回购， 结果整这事！ 3月4日还囤了一箱，这可咋办呀 #翻新卫生巾# ,刘诗宇--Tuntun,3286399131,0,3,1,Sun Mar 16 22:21:45 +0800 2025,2025/3/16,天塌 记不清 自由 点 订单 追溯到 19 年 无数次 回购 整 这事 月 日 囤 一箱 咋办 翻新
5144746704505078,#翻新卫生巾#昨天没看，今天一早醒来补看了一下，真特么炸裂。这可是贴身的女性用品啊，我知道有些卫生巾一直都有问题，我知道有些卫生巾不能乱买，我知道曝光只说是黑心厂家收了品牌残次品流通，不是官方，但这里面有好几个问题啊：1、被点名的品牌，你们早知道有残次品在网上销售，还打着官方的名义卖，请问你们之前为什么不官方自己打假呢？非要曝光了才做切割？2、跟第一个问题差不多，曝光里也明确说了，本应该销毁的残次品，但却通过私下买通正规企业员工把原本应该切碎的不合格产品偷偷运出来。如果品牌早知道有这种情况，那为什么不早做处理？一个残次品都处理不好的企业，管理出现这么大漏洞，还是女性每月必用的贴身用品，如何相信？3、说官方正规渠道买没有问题，那我线下店里买的卫生巾怎么确定一定是官方渠道的？有时候没囤货来例假紧急情况去线下买一包，咋确定是真的？4、随便上??搜搜都有卫生巾维权的案例，用户说是官方买的，结果遇到这种问题卫生巾官方都说不是自己生产的，要不就是让消费者自己去做鉴定自己去起诉的，有几个消费者真的会为了一片遇到问题的卫生巾花大价钱去自己做鉴定？品牌投诉的踢皮球问题，也是这场残次品闭环牟利的一环！ 我们有全世界最好的棉花，却做出了全世界最差的卫生巾！身为一个女性，我真TM唏嘘！！,阿苯,7397646384,13,56,113,Sun Mar 16 08:57:42 +0800 2025,2025/3/16,翻新 昨天 没 一早 醒来 补看 真特 炸裂 贴身 女性用品 乱 买 曝光 说 黑心 厂家 收 品牌 残次品 流通 官方 好几个 点名 品牌 早 残次品 网上 销售 打着 官方 名义 卖 请问 官方 打假 非 曝光 做 切割 第一个 曝光 里 说 销毁 残次品 私下 买通 正规 企业 员工 原本 切碎 合格 产品 偷偷 运出来 品牌 早 情况 不早 做 残次品 不好 企业 管理 漏洞 女性 每月 必用 贴身 用品 说 官方 正规渠道 买 线下 店里 买 官方 渠道 有时候 没 囤货 例假 紧急情况 线下 买 一包 真的 随便 搜 搜 维权 案例 用户 说 官方 买 官方 说 生产 消费者 做 鉴定 起诉 几个 消费者 真的 花大 价钱 做 鉴定 品牌 投诉 踢皮球 这场 残次品 闭环 牟利 一环 全世界 棉花 做出 全世界 最差 身为 女性 真 TM 唏嘘
5144948735740630,#翻新卫生巾#卫生巾纸尿裤的生产垃圾，一部分作为“二等品”，被挑出来流入市场直接销售，剩下无法再挑选利用的部分，（也没有消毒，混杂着口罩、烟盒）被投入机器，生产成回收料，再次流入一次性卫生用品的生产企业（虽然没透露是哪家，但是能流出来那肯定也能流进去）。 ——妇科病别都赖到男人头上 ,龍擊火砲,1522380523,0,0,0,Sun Mar 16 22:20:30 +0800 2025,2025/3/16,翻新 纸尿裤 生产 垃圾 一部分 二等品 挑出来 流入 市场 销售 剩下 挑选 利用 消毒 混杂着 口罩 烟盒 投入 机器 生产 成 回收 料 流入 一次性 卫生用品 生产 企业 没 透露 哪家 流 肯定 流进去 妇科病 赖到 男人 头上
5144947384910431,#翻新卫生巾#so还能用什么？ ,小鱼枳,7784139907,0,0,0,Sun Mar 16 22:15:07 +0800 2025,2025/3/16,翻新
5144946214962548,#翻新卫生巾#为什么啊为什么要这样啊 ,晴晴子810,7730286801,0,0,0,Sun Mar 16 22:10:29 +0800 2025,2025/3/16,翻新
5144946152048040,#翻新卫生巾#我是真的不理解这种世界上一半人都要用大半辈子的东西，怎么就治不好了，怎么就管不了了？？ ,熊柿炒蛋鉴赏家,5049514766,0,0,3,Sun Mar 16 22:10:14 +0800 2025,2025/3/16,翻新 真的 理解 世界 一半 大半辈子 东西 治不好 管不了
5144945804444934,#翻新卫生巾#我真求了，这个世界太坏了 ,永恒醒猫,7708717186,0,0,0,Sun Mar 16 22:08:51 +0800 2025,2025/3/16,翻新 真求 世界 太坏
5144945556983888,什么时候女性才能用上安全的卫生巾? ? ? 为什么会有黑心老板? ? ? #卫生巾##女性##翻新卫生巾# ,怡亚怡芽哟,7507108267,0,1,1,Sun Mar 16 22:07:52 +0800 2025,2025/3/16,女性 黑心 老板 女性 翻新
5144943639927998,#翻新卫生巾#这个时候，我很想开个良心公司，专门做卫生巾了，可是，我没有钱 ,小哥哥我们一起,5371604323,0,0,0,Sun Mar 16 22:00:15 +0800 2025,2025/3/16,翻新 想开 良心 公司 做 钱
5144943041190710,#翻新卫生巾#要搞清楚翻新卫生巾跟再生卫生巾的区别！ ,至简若道,7736376316,0,0,0,Sun Mar 16 21:57:52 +0800 2025,2025/3/16,翻新 搞清楚 翻新 再生 区别
5144943022573805,#翻新卫生巾# 梁山希希纸制品公司被曝光后，因涉嫌违法生产被抓现行，法人还称拿不出采购单！#近五年爆过雷的卫生巾品牌# 来源.小央视频 环际军事的微博视频 ,环际军事,5482286569,3,4,4,Sun Mar 16 21:57:48 +0800 2025,2025/3/16,翻新 梁山 希希 纸制品 公司 曝光 因涉嫌 违法 生产 抓 现行 法人 还称 拿不出 采购 单 近 五年 爆过 雷 品牌 来源 小央 视频 环际 军事 微博 视频
5144942118442034,#翻新卫生巾#别避雷卫生巾了我们避雷月经可以了吧。真不把女性当人看了。 ,橘岛冰貓,6240933954,0,0,0,Sun Mar 16 21:54:12 +0800 2025,2025/3/16,翻新 避雷 避雷 月经 真 女性 当人
5144941026874245,央视315晚会曝光的翻新卫生巾涉事工厂被连夜查封  #翻新卫生巾##315晚会##315晚会曝光翻新卫生巾##爷爱怀旧#爷爱怀旧 爷爱怀旧的微博视频 ,爷爱怀旧,3846095790,0,2,1,Sun Mar 16 21:49:52 +0800 2025,2025/3/16,央视 315 晚会 曝光 翻新 涉事 工厂 连夜 查封 翻新 315 晚会 315 晚会 曝光 翻新 爷爱 怀旧 爷爱 怀旧 爷爱 怀旧 微博 视频
5144940384880470,#翻新卫生巾# 这是中文吗 ,辛木北,7376533958,0,0,0,Sun Mar 16 21:47:19 +0800 2025,2025/3/16,翻新 这是 中文
5144939773038830,#翻新卫生巾#到底还有什么卫生巾是能用的 ,Sagwaer,7498161783,0,0,0,Sun Mar 16 21:44:53 +0800 2025,2025/3/16,翻新
5144939588748959,#翻新卫生巾# 别说黑榜了，就告诉我有哪些是可以用的好吗 ,土豆不是番薯ovo,7628491416,0,0,1,Sun Mar 16 21:44:09 +0800 2025,2025/3/16,翻新 黑榜 告诉
5144939281254510,#翻新卫生巾#？还有什么牌子能用的 ,拉着俊凯到处跑,7854702560,0,0,0,Sun Mar 16 21:42:56 +0800 2025,2025/3/16,翻新 牌子 能用
5144939261855614,#翻新卫生巾#自由点你想爪子我正穿到身上的 我服了#315卫生巾# ,邪恶的香八佬,6223093581,0,1,4,Sun Mar 16 21:42:51 +0800 2025,2025/3/16,翻新 自由 点 想 爪子 正 穿 身上 我服 315
5144938075128432,#近五年爆过雷的卫生巾品牌#现在的一些生活必须品成了造假制假贩假的消费市场的重灾区了诸如卫生巾这种低价值高利润的女性生活必须品更是重灾区中的重灾区，这也反映出来现在市场上的一个问题越是利润高的产品现在的生产企业越是想压缩成本，使用一些劣质甚至是有害的原材料。进一步的降低生产成本谋取更大的收益。原因其实很简单这类低成本高利润的行业一般没有什么门槛，拼的就是谁舍得在市场上砸钱，谁把品牌砸出来了谁就可以肆意的收割利润了，一般这类行业除非头部的品牌之外其他的品牌都是跟流星一样，一茬一茬的。之所以出现这样的情况其实他们知道自己的做的生意是伤天害理的生意，所以他们不会把一个品牌真正做成老字号，他们这种丧良心的事情做成长期的就是在给自己找麻烦，所以他们砸起来一个赚一笔之后就换另一个品牌继续，这样就降低了市场的风险了。另外就是品牌的这种替代可以再把利润在提高一些，这个也是现在为什么卫生巾越卖越贵的原因。看似一个品牌用质量和口碑压垮了另一个品牌，实则不过是一种市场的运作手段罢了。这种营销手法并不少见，在很多的行业里面都存在。#翻新卫生巾#,种斌Marco,1887312183,44,87,91,Sun Mar 16 21:38:08 +0800 2025,2025/3/16,近 五年 爆过 雷 品牌 生活 必须品 成 造假 制假 贩假 消费市场 重灾区 低 价值 高 利润 女性 生活 必须品 更是 重灾区 中 重灾区 市场 利润 高 产品 生产 企业 想 压缩 成本 劣质 有害 原材料 进一步 降低生产 成本 谋取 更大 收益 原因 简单 低成本 高 利润 行业 门槛 拼 舍得 市场 砸 钱 品牌 砸 肆意 收割 利润 行业 头部 品牌 之外 品牌 流星 一茬 一茬 情况 做 生意 伤天害理 生意 品牌 做成 老字号 丧 良心 事情 做成 长期 找麻烦 砸 赚 一笔 换 品牌 降低 市场 风险 品牌 利润 提高 越卖 越贵 原因 看似 品牌 质量 口碑 压垮 品牌 实则 一种 市场 运作 手段 营销 手法 见 行业 翻新
5144579901752176,张佳ZHJ#315晚会##翻新卫生巾# 一次性内裤爆雷、翻新卫生巾....这种日用品还有什么是安全的？ 想起之前看到的，一个人买的一次性无菌内裤被她的妈妈全拆了洗了晾起来了，当时觉得是老人好心办坏事，现在看......这些一次性产品偏偏是最不干净的 联想一下，一次性洗脸巾 不会也这样吧？细思极恐 ,张佳ZHJ,6587717377,15,34,490,Sat Mar 15 21:54:53 +0800 2025,2025/3/15,张佳 ZHJ315 晚会 翻新 一次性 内裤 爆雷 翻新 日用品 想起 人买 一次性 无菌 内裤 妈妈 全拆 洗 晾 老人 好心 办 坏事 一次性 产品 干净 联想 一次性 洗脸 巾 细思极 恐
5144935335465137,#翻新卫生巾#所以说 有哪些卫生巾是合规的 ,爱是一根会烧完的烟,5669017574,0,0,0,Sun Mar 16 21:27:15 +0800 2025,2025/3/16,翻新 说 合规
5144935226410373,#翻新卫生巾# 必须严惩！这不仅是利用“残次品”二次生产的小作坊/公司的问题，更是未严格按照规定销毁残次品的源头大公司的问题。什么公司旗下产品众多管理精力有限，员工疏忽都不是理由，有错就认！有错就改！没有金刚钻就不要揽瓷器活！ps.3.15未点名的企业也不要松懈！有则改之，无则加勉！要更加慎重对待产品安全问题！,Wenne温,6049516551,0,0,0,Sun Mar 16 21:26:49 +0800 2025,2025/3/16,翻新 严惩 利用 残次品 二次 生产 小作坊 公司 更是 未 销毁 残次品 源头 公司 公司 旗下 产品 众多 管理 精力有限 员工 疏忽 理由 有错 认 有错就改 金刚钻 揽 瓷器活 ps 15 未 点名 企业 松懈 有则改之 无则加勉 慎重对待 产品安全
5144935070175000,#翻新卫生巾# 这些毫无底线的东西！应该罚到他们倾家荡产牢底坐穿 #315曝光台# ,经过年代YZYL,6625324623,0,0,0,Sun Mar 16 21:26:12 +0800 2025,2025/3/16,翻新 底线 东西 罚 倾家荡产 牢底 坐 穿 315 曝光 台
5144574213489190,#翻新卫生巾# 老娘经期垫卫生巾是因为老娘有素质，你要再这么搞下去，老娘真不垫了，就带着一屁股血到处坐，搞清楚你的顾客可全是女性!! ! 都跟我以后这样走路！！！ ,JaniceMan吻奶珊,7809335092,54,89,3342,Sat Mar 15 21:32:16 +0800 2025,2025/3/15,翻新 老娘 经期 垫 是因为 老娘 素质 搞 老娘 真不垫 带 屁股 血 坐 搞清楚 顾客 可全 女性 走路
5144934442603531,#翻新卫生巾#挺有意思的，鼓励生育但是连女性的必需用品都做不好 ,云深时寻觅-Rainco,7817133266,0,1,0,Sun Mar 16 21:23:42 +0800 2025,2025/3/16,翻新 挺 有意思 鼓励 生育 女性 必需 用品 做 不好
5144934190153802,#翻新卫生巾#来着经期 看到这样的热搜让我作何感想 是不是以后女性只有用纸巾了现在各行各业都要我这条命哈 ,棣喻藕棠刈_Dylan,7708954377,0,0,0,Sun Mar 16 21:22:41 +0800 2025,2025/3/16,翻新 经期 热 搜 作何 感想 女性 纸巾 各行各业 条命
5144933598500474,#翻新卫生巾##315晚会#315晚会曝光卫生巾翻新黑幕：资本贪婪撕碎女性健康防线2025年央视3·15晚会揭露的卫生巾翻新产业链，撕开了母婴行业最肮脏的疮疤。山东梁山希希纸制品有限公司以260-1400元/吨的低价收购正规厂商本应销毁的残次品，经徒手分拣、喷枪去污等粗糙工序后，将“二等品”包装成“合格品”，以7000-8000元/吨的天价倒卖，利润率超500%。更荒诞的是，其负责人刘总竟声称“国内所有上市公司都与此挂钩”，暗示行业潜规则横行。暴利背后的健康危机这些翻新卫生巾实为“细菌炸弹”。检测显示，其菌落总数超标200倍，大肠杆菌、金黄色葡萄球菌等致病微生物泛滥，长期使用可能导致妇科疾病、不孕甚至癌症。而涉事企业车间污水横流、蚊蝇滋生，工人赤手接触带血渍的残次品，完全无视最基本卫生标准。监管失守与品牌责任缺失行业规范明确要求残次品必须切碎销毁，但希希公司通过贿赂内部人员整包运出，形成“生产-回收-再生产”的闭环。尽管苏菲、全棉时代等品牌否认合作，但残次品流向成谜，暴露企业内部监管形同虚设。更讽刺的是，这些翻新货通过电商平台特价专区、农村集市等渠道流入市场，精准收割经济弱势群体。重构信任的生死命题当资本将女性健康视为待宰羔羊，当监管沦为“事后诸葛亮”，这场荒诞剧终将反噬整个行业。唯有以法律严惩震慑贪婪，以技术追溯斩断黑链，以透明化生产重建信任，才能让卫生巾真正成为守护女性的“安全防线”，而非资本游戏的牺牲品。,大象搬砖,1944375784,0,0,4,Sun Mar 16 21:20:21 +0800 2025,2025/3/16,翻新 315 晚会 315 晚会 曝光 翻新 黑幕 资本 贪婪 撕碎 女性 健康 防线 2025 年 央视 15 晚会 揭露 翻新 产业链 撕开 母婴 行业 肮脏 疮疤 山东 梁山 希希 纸制品 有限公司 260 1400 元 吨 低价 收购 正规 厂商 本应 销毁 残次品 徒手 分拣 喷枪 去污 粗糙 工序 二等品 包装 成 合格品 7000 8000 元 吨 天价 倒卖 利润率 超 500 更 荒诞 负责人 刘总竟 声称 国内 上市公司 挂钩 暗示 行业 潜规则 横行 暴利 背后 健康 危机 翻新 实为 细菌 炸弹 检测 显示 菌落 总数 超标 200 倍 大肠杆菌 金黄色 葡萄球菌 致病 微生物 泛滥 长期 导致 妇科疾病 不孕 癌症 涉事 企业 车间 污水 横流 蚊蝇滋生 工人 赤手 接触 带 血渍 残次品 无视 卫生标准 监管 失守 品牌 责任 缺失 行业 规范 明确要求 残次品 切碎 销毁 希希 公司 贿赂 内部人员 整包 运出 生产 回收 再生产 闭环 苏菲 全棉 时代 品牌 否认 合作 残次品 流向 成谜 暴露 企业 内部 监管 形同虚设 更 讽刺 翻新 货 电商 平台 特价 专区 农村 集市 渠道 流入 市场 精准 收割 经济 弱势群体 重构 信任 生死 命题 资本 女性 健康 视为 宰 羔羊 监管 沦为 事后诸葛亮 这场 荒诞剧 终将 反噬 行业 法律 严惩 震慑 贪婪 技术 追溯 斩断 黑链 透明化 生产 重建 信任 守护 女性 防线 非 资本 游戏 牺牲品
5144933543444551,查封现场！“翻新卫生巾”涉事企业涉嫌违法生产，被执法人员抓现行。 #3.15##翻新卫生巾##翻新卫生巾涉事企业被查封# 妈妈讲事会的微博视频 ,妈妈讲事会,3900089538,0,0,1,Sun Mar 16 21:20:07 +0800 2025,2025/3/16,查封 现场 翻新 涉事 企业 涉嫌 违法 生产 执法人员 抓 现行 15 翻新 翻新 涉事 企业 查封 妈妈 讲事会 微博 视频
5144933342383302,#翻新卫生巾# 卫生巾回家 想让我们女性死就直说 ,o3o困困慧,7553486582,0,0,3,Sun Mar 16 21:19:20 +0800 2025,2025/3/16,翻新 回家 想 女性 死 直说
5144933011555826,#315晚会##翻新卫生巾##一次性内裤爆雷# 从女性到婴儿，有些商家是真的不做人啊?? 可不可以不要等到每年315才发出来，时刻监测即可曝光啊！！！ ,鹿米七七Lumi,7910726575,0,0,1,Sun Mar 16 21:18:01 +0800 2025,2025/3/16,315 晚会 翻新 一次性 内裤 爆雷 女性 婴儿 商家 真的 做人 可不可以 315 发出 时刻 监测 即可 曝光
5144932302198091,#翻新卫生巾#每一个女性都要用的女性用品却被曝出这么多问题，敢问商家你们的face呢？ ,知也HZY,7776379396,0,0,1,Sun Mar 16 21:15:12 +0800 2025,2025/3/16,翻新 女性 女性用品 曝出 敢 问 商家 face
5144932252124898,#翻新卫生巾#简直毫无人性 ,7w_千一只墨墨羊-,7935132258,0,0,1,Sun Mar 16 21:15:00 +0800 2025,2025/3/16,翻新 人性
5144931756936262,#翻新卫生巾#我们终有着全世界最好，最丰富的棉花，可，用的是最差的，竟然还可以卖出来？你细品 ,九璃青花伞,7815837924,0,0,0,Sun Mar 16 21:13:02 +0800 2025,2025/3/16,翻新 终 全世界 棉花 最差 卖 细品
5144931593621151,#翻新卫生巾#懒得喷→_→ ,猛男主唱_LU,7929566998,0,0,1,Sun Mar 16 21:12:23 +0800 2025,2025/3/16,翻新 懒得 喷
5144605642988156,3·15晚会曝光翻新卫生巾你知道卫生巾的生产标准吗？#网友在雷军评论区刷屏小米做卫生巾# 关于小米是否会生产卫生巾等产品，雷军此前就有回应：“卫生巾真做不了，但欢迎许愿家电。”随着卫生巾质量问题受到关注，“医用级卫生巾” 成为消费者关注的重点。记者了解到，目前，湖南千金药业已生产医用妇科护垫，医用级卫生巾是指卫生安全指标和其他特性优于普通级和消毒级的产品。#翻新卫生巾# #医用级卫生巾# 潇湘晨报的微博视频,潇湘晨报,1655444627,241,233,559,Sat Mar 15 23:37:10 +0800 2025,2025/3/15,15 晚会 曝光 翻新 生产 标准 网友 雷军 评论 区 刷屏 小米 做 小米 生产 产品 雷军 此前 回应 真 做不了 许愿 家电 质量 关注 医用 级 消费者 关注 重点 记者 湖南 千金 药业 生产 医用 妇科 护垫 医用 级 指 卫生 指标 特性 优于 普通级 消毒 级 产品 翻新 医用 级 潇湘晨报 微博 视频
5144929354123366,要死了真是，卫生巾以后我们用啥样的呢？！#翻新卫生巾# ,萨沙-sha,1843729954,0,3,0,Sun Mar 16 21:03:29 +0800 2025,2025/3/16,要死 样 翻新
5144928816729145,#翻新卫生巾#我记得我不是立本人吧 ,江祈祈祈祈祈,7980467100,0,0,0,Sun Mar 16 21:01:21 +0800 2025,2025/3/16,翻新 记得 立
5144557583598990,为了女生的身体健康，从今晚起我也支持雷总做卫生巾#315晚会##翻新卫生巾# ,Hai科技,1706596590,2082,407,51784,Sat Mar 15 20:26:12 +0800 2025,2025/3/15,女生 身体健康 今晚 支持 雷总做 315 晚会 翻新
