博主id,用户昵称,性别,粉丝数,关注数,是否大V,微博认证,个人简介,svip等级,score
1312348235,园主大人,f,144,655,False,,记录生活，分享感悟，技能分享，独立女性。时间会告诉你一切，莫慌张，一切都来得及。。。,0,1.0
1313158384,彩虹随风而来,f,106,106,False,,,0,2.0
1316763534,喵小崎,f,247,248,False,,,0,1.0
1317104192,YYX阿璇,f,96566,4702,True,,🈲单曲，🈲快转，单曲快转送你大🏠，🈷️🈷️ygxy较好以上，每天爱互🕳️,1,1.6666666666666665
1318349644,安仔健康baby,f,313,289,False,,,0,1.0
1318773315,奋斗征程2023,m,0,10,False,,奋斗征程2022,0,2.0
1319612341,晶日视频,f,3.3万,158,False,,,1,1.0
1320480487,壹x3柒,f,301,784,False,,Take care of yourself,0,1.0
1320625813,_hxxff,f,498,676,False,,,1,3.0
1321462640,国际风水大师曹璞,m,396403,4937,False,,🌟中华星命奇门风水创始人🌟三元逸士曹璞专业研究大六壬、奇门、风水、星命八字、(调理风水测算流年吉凶婚姻求财官请汇款后加我微信15137530188),0,1.0
1323892411,clara00,f,689,1024,False,,,0,1.0
1326600673,园子-Lucy,f,51,179,False,,生不足百年，常怀千岁忧。昼短苦夜长，何不秉烛游。斗酒聚比邻，得闲且寻欢。为乐当及时，何能待来滋?,0,1.0
1328178413,河小梨,f,451,78,False,,使生如夏花之绚烂，死如秋叶之静美,0,1.0
1339626347,最后一支Dopamine,f,493,193,False,,走着走着还会迷路吗？,0,1.0
1340680520,凰棣,f,1180,1147,False,,原id吉本炎上,0,1.0
1341615557,鸾翘,f,595,2922,False,,哈哈～(￣▽￣～)~我是一颗饱满莹润的种子，记得每天要浇灌自己哦!,0,1.0
1341772613,快乐kitty喵,f,511,639.0,False,,你独自走了我未遇见的十年，我许你下一个十年之约！,7,1.0
1344291950,yu_yu63,f,2809,6032,False,,平安喜乐，顺遂无忧,0,1.0
1344880902,爱慢慢慢慢爱,f,221,381,False,,靠谱！,0,1.0
1346639700,ChenxwXuqf,m,12,449,False,,凡人一枚,0,1.0
1347503957,浅夏-的花,f,156,334,False,,,1,1.0
1349459642,闪电Rabbit,f,722,771,False,,,1,1.0
1349808751,捅猫皮眼子,f,1248,760,False,,神父，你竟然放弃师太跟贫道抢秃驴,0,1.0
1350813374,爱小染_我怎么还没瘦呢,f,339,1134,False,,娃娘，热衷抽奖，且频繁抽奖，如有打扰请取关，拒D拒🦐拒🐢拒MD一切相关事，任何粉圈滚粗，不追星，藤萍我心中的白月光，并想努力减肥…（心虚）,0,1.0
1351944752,哈酷娜玛她她,f,222,1306,False,,外表偶有时尚，内心一直保守,0,2.0
1352206577,邵俊领,m,43,204,False,,向上人生路～,0,2.0
1352444677,祝暴瘦,f,204,500,False,,,0,1.0
1352880387,绿岛游记夫,f,1399,834,False,,Si tu aimes zèbre je est beau,0,2.0
1353561302,WCG_angel,m,267,711,False,,琴瑟在御，莫不静好。,0,1.0
1353613383,一白无际7,f,36,171,False,,,0,2.0
1355474783,杨小屁ing,f,114912,3101,True,,我们是彼此的光和骄傲😘,1,1.6666666666666665
1355921201,火火taiyang,m,163,198,False,,,0,1.0
1357083761,熊猫噘嘴巴,f,12,30,False,,细节控,0,1.0
1358487280,逗逗帅锅,m,41,205,False,,,0,1.0
1359507374,燕归来zsh,f,45202,5862,True,,热爱生活，发现生活之美,1,1.5
1359579701,趴着发呆吖,f,20,726,False,,微博随意看看号,0,1.0
1360617424,v爱v美喜欢对A双王,f,447,1122,False,,说话做事要三思，人云亦云不可取。bjyx&zssw&lsfy，我三碗水都端平，躺平坑底不出来。v亲。懒得争辩，懒得吵架，因为你还不配。我只会默默拉黑。,0,1.0
1364947612,豆沙馅儿的王有趣,m,53,76,False,,,1,1.0
1365968052,我的老婆也叫Vivi,m,161,724,False,,身未动心已远。,0,7.0
1367680163,奶油话梅味m,f,1139,507,False,,♡⃝ 所有的金钱和爱都流向我。,7,1.0
1371163915,枣庄在线,m,848044,2074,True,,枣庄在线-枣庄市优秀网站，枣庄市十佳新媒体，“好网民·在枣庄”榜样人物，枣庄市新媒体联盟常务副理事长。投稿邮箱cn632@126.com。,1,1.0
1372071064,手机用户1372071064,m,62,200,False,,,0,1.0
1373364222,-我的B面人生-,f,587,1413,False,,喜欢美食，画画，小说，旅游，影视，帅哥美女～,0,1.0
1375316843,奔跑小星宝,m,329,681,False,,,0,1.0
1376347872,gzk是我,m,1862,149,False,,勤奋和智慧是双胞胎， 懒惰和愚蠢是亲兄弟。,0,1.0
1379804910,哎呀呀再见,f,63,408,False,,,0,3.0
1381418341,梵乐陈,m,567,2058,False,,做个让人舒服的人。,0,1.0
1381560387,相约在冬季777,f,156,1613,False,,,0,1.0
1392692032,猫咪大王_Y,f,169,889,False,,永不期待，永不假设，永不强求。,1,1.0
1396974711,qingqingq33,m,130,261,False,,,0,1.0
1397088454,嬷法师爱米粒oO,f,6132,861,True,,怎比我妤润红姿姣？,1,1.0
1398940492,卡兹喵,f,150,595,False,,,0,2.0
1399272675,sailormoonhunter,f,578,1310,False,,"我不认为把天生原本就能跑,能飞,能自由自在活动的动物关在笼子里是正确的!爱漫画的我,爱看TV的我,爱动物的我,想和你成为朋友.",0,1.0
1400395193,李实Sebastian,m,50113,1044,True,,戏剧制作人、导演、剧本译者，代表作《一个人的莎士比亚》《灰·禁》《一个人的伊利亚特》《暴风雨》《一仆二主》《仲夏夜之梦》《雄狮与宝石》等,1,1.0
1401136922,墨鱼不烦Samantha,f,293,907,False,,不想出被窝,0,2.0
1401154952,kalloer,f,405,654,False,,吊脚楼上赏清风 四方锅里煮乾坤～！,0,1.0
1401198487,圆圆的奥尔特云,m,202,107,False,,饭量不大但是很馋,0,1.0
1401850840,dianchi62,f,315,320,False,,,0,1.0
1401948967,阳光下淡淡的茉莉,f,235,540,False,,,0,2.0
1403078180,南风在北京,m,307240,2409,True,,中国男人，请更自信一点！,1,0.0
1403308687,DRH大微,m,90,146,False,,,0,2.0
1403936721,霍小兵,m,680425,1719,True,,中国网红大赛组委会执行主席,1,1.0
1404589035,我是老王0520,m,304,644,False,,我不是你爹，但张嘴就是你妈,0,1.0
1404938195,小卡卡卡卡卡卡卡卡,f,761,238,False,,我本楚狂人，凤歌笑孔丘，五岳寻仙不辞远，一生好入名山游！！,0,2.0
1407124004,善良八宝兜,f,1226,250,False,,我是有2的漫画家~~~,0,1.0
1407779124,易起峰的李喋喋,m,1541,1909,False,,娱乐,1,1.0
1408668812,职业围观所所长,f,27691,2345,True,,李振宁唯粉，女权主义者哈哈党，滴胶手工爱好者，随便玩了十三年动漫翻唱,0,1.0
1408720033,久久围攻,m,109,92,False,,,0,1.0
1409833404,静守平淡心有鸿鹄,m,562,316,False,,本地人文艺术博主,0,1.0
1411874392,小召要上进,m,75,101,False,,情感，生活。公众号运营、作者。爱情别轻易当真，当真你就输了！,0,1.0
1412600905,天思谭,m,191,478,False,,爱美食 爱趣闻 爱电影,0,2.0
1413219557,冰与火与西瓜,f,104,47,False,,,0,1.0
1414032740,江月诺,f,184,160,False,,平安喜乐,0,1.0
1415575054,Kanyumail,m,110,112,False,,,0,1.0
1415880921,奶油爱妈咪,f,251,1519,False,,未消寂寞初长夜，终有闲愁结黛眉。,0,2.0
1416151280,壮壮的老土豆,m,34,237,False,,,0,1.0
1416822285,想吃鱼的猫0226,m,12643,2415,True,,遇你，与你，予你，余你,1,1.0
1417327433,明之易之,m,378,636,False,,没别的，就想努力做个人,0,1.0
1419536977,龙隐相士,m,349360,19816,True,,龙隐工作室十余年，国学领域长期耕耘，愿与易友们共同探讨,0,1.0
1421624407,皮肤修复馆,m,521,151,False,,,0,1.0
1422006005,雪梨ShirIey,f,456,2743,False,,,0,1.0
1423230960,想念十七岁,f,565,497,False,,"世界美好一点,再美好一点·",0,1.0
1423631510,弎分的硬币,m,126,219,False,,,0,1.0
1423765514,anger68,f,180,1434,False,,喜欢一个人~,1,1.0
1424384430,经常璐璐,f,7744,463,False,,睡觉睡到手抽筋，数钱数到自然醒,1,2.0
1425144832,L的猫,f,343,404,False,,悬浮。,0,1.0
1426511330,小条本,m,12.4万,997,True,超话粉丝钻咖（长春超话） 微博原创视频博主,有本@奏，无本点赞！,2,1.0
1428907975,夜央风浅,m,297,199,False,,换个风格，憋着难受,0,1.0
1429908182,书塾数树,f,276,1976,False,,,0,1.0
1431004343,Aretha_chen,f,4,7,False,,,0,1.0
1433194380,南方厂,m,1367,269,False,,aigo爱国者铁杆粉丝，不谈政治，不论是非,1,1.0
1433523154,兰色多瑙河sh,m,136,409,False,,,0,1.0
1433655844,AZX_AZX_AZX,m,307,1573,False,,透明,0,1.0
1433922721,蜂蜜坚果和小蝴蝶,f,1.3万,793,False,,加油！,6,1.0
1440696220,aimesd,f,193,358,False,,真真儿的,0,1.0
1442711712,紫色的漂流瓶su,f,128,422,False,,那些人，那些事,0,1.0
1443466307,蛋黄酥饼Y,f,13907,2639,True,,莫名其妙被删帖禁言，私信还可以聊,1,1.0
1444669361,京都番茄,f,3726,528,False,,不拘泥于琐事，不依附于世俗。,1,4.0
1447254315,源月_123,f,1222,1089,True,,向拖延宣战,1,1.0
1448632092,看个艽,m,94,67,False,,,0,1.0
1450022220,开心胖豆豆,f,18,87,False,,,0,1.0
1450312702,luckyzoe-ly,f,98,877,False,,没必要关注我，微博当书签和看新闻用,0,1.0
1452684707,莎莎_0102,f,15772,906,True,,JP饭什么的好走远...搞清楚自己的属性好好爱...不管你爱的是谁请坚定...,1,1.9
1454143063,小小小雯子呢,m,622,1339,False,,,0,1.0
1454809232,如风如蜜,f,220,467,False,,人生不白走，走过不回头,0,2.0
1455061672,huashan00,f,456,267,False,,,0,1.0
1456801294,lisabaggio,f,762,388,False,,渴望像风一样自由的生活，却注定要被生活所累。,0,1.0
1459590863,朦胧很美o,m,208,790,False,,,0,1.0
1459667751,太湖_渔人,m,2092,2836,False,,以常识、常理、常情判事，不以学识、金钱、地位判人。,0,1.0
1460476223,婕健,f,598884,1754,True,,勇者不惧，仁者不忧，知者不惑，智者不锐，慧者不傲，谋者不露，强者不暴；至人无己，神人无功，圣人无名。,1,1.0
1460500955,Lynn5253,f,26,29,False,,,0,1.0
1460889380,happyron2015,m,224,5177,False,,淡泊名利，宁静致远,0,1.0
1461098011,苏颜的提拉米苏,f,8,510,False,,久别了，微博～,1,1.0
1461231825,国米TOTO,m,23,239,False,,忍耐和宽容,0,1.0
1463503853,爱玩的喵喵小沫,f,1116600,1353,True,,哆啦A梦回到了未来，大雄要等他到80岁 我不要他的口袋，要和哆啦A梦做朋友，请他吃铜锣烧  小🍠 ：～大蛾🦋  (●'◡'●)私信注明来意  Base：杭州,1,0.0
1465160942,锦鲤pisa007,m,175759,20000,True,,Fighting!,1,1.0
1465359760,巴音布鲁克王后,f,118,241,False,,,0,2.0
1476302364,家有千金漏风袄,m,310,192,False,,,0,1.0
1478185261,蜜毛球儿,f,122,409,False,,生活的每一天就像水晶的一个侧面折射出迷人的光彩~生命万岁~,0,1.0
1479706687,马野之,m,97929,1056,True,,高级工程师、工学学士、工程硕士；地产战略投资、风险投资、证券投资学者,1,1.0
1483129295,小z-奶茶,f,605,674,False,,如果可以，请你在我身边一辈子~,0,2.0
1484444881,cdxj519,f,278,187,False,,,0,1.0
1488146267,simens3310,m,101,67,False,,,0,1.0
1489634527,miumiumiuff,f,234,182,False,,随时随地发疯，一点素质没有,0,1.0
1491946614,BMW老张,m,684,825,False,,,0,1.0
1494885600,gracemust111,m,299,390,False,,言必行，行必果,0,1.0
1496896053,五分之一力,m,447,430,False,,,0,1.0
1497416761,BambooZhuang,m,335,685,False,,盲目乐观爱好者,0,1.0
1497999585,滚烫的星河彤彤,f,470,935,False,,☀☀☀☀☀☀,3,1.0
1499115450,Twist33,f,438,1085,False,,原谅我这一生放纵不羁爱吃肉～～～淘宝店铺——跃灵阁,0,2.0
1500788415,南方牌照桑塔那,f,2041,3647,False,,✅娇妻  每天都在追国产剧✅,0,2.0
1501118384,大鱼姐姐一心搞钱,f,1042,2405,False,,愿爱我的人平安顺遂。,0,1.0
1505346072,活宝贝甜豆,m,14,4,False,,,0,1.0
1505506061,还是那只_猫,f,319,130,False,,"STOP Dreaming, START DOing!",0,4.0
1505683032,我在等布里斯班的花开,f,168,135,False,,人生怎会一切安好？我们唯有一直努力让自己看起来很好。🙏🙏🙏,0,1.0
1508350872,五月半的太阳,f,639,395,False,,你是自由的,6,1.0
1508925740,MOOO_ORAN,f,272,706,False,,余生很长，何必慌张,0,1.0
1514696174,人生有知味,m,33303,3852,True,,我就是你，你就是我，普普通通，平平淡淡,1,2.0
1516433903,蛋壳payne,m,939,1692,False,,"曾经的帅的玉树临风,如今胖的不知所措.",0,1.0
1520672160,ET-ling,f,221,177,False,,爱生活，爱音乐，爱吃，爱玩，爱唱歌，爱睡觉，，，,1,1.0
1523913170,桑果的回忆,f,163,968,False,,无党无派，没有偶像，只爱家人和美食的闲散网虫。内心藏着一个小公举的嫩70人士，啊哈哈。,0,1.0
1525706935,关系修复师,f,494,173,True,,武志红平台学员    100%真实经历： 儿子休学一年躺平/冲突对抗/疗愈赋能/    复学/反复请假/中考失利/高中年级前3/亲子关系、亲密关系修复完成,0,2.0
1527821313,莲藕oo,f,467,2238,False,,,1,1.5
1532940480,最近好了吗,f,167,848,False,,求舒心求不揪心，求有人问津能够回复,1,1.0
1533472444,无花果小朋友,f,128,195,False,,,0,1.0
1534690260,陆洋_Lu,f,7485,2024,False,,好命好福气的大耳朵胖妞～ 小馒头和皮尔洛的妈妈，陈太,0,1.0
1539722243,事麻AC,f,244,819,False,,独自穿过悲喜,0,1.0
1547655872,Constance_0111,f,339,709,False,,让她睡吧,0,1.0
1550275630,Doppelganger,f,415,601,False,,跟自己妥协,0,1.0
1551474090,吾w不知,f,144,412,False,,人间枝头，各自乘流。,0,1.0
1551957977,小二先森,m,24,234,False,,做人，就两个字善良 做事，就两个字坚持,0,1.0
1553645532,期和颐,f,338,318,False,,先谈养心殿 后拜瀑淋身,1,1.0
1554213537,foucochonchien,m,15,37,False,,网络暴民，不支持也不歧视LGBTQIAPK,0,1.0
1554440872,约翰逊吉米,m,93,261,False,,,0,1.0
1557603554,青青草Z,f,161,124,False,,软弱、温柔凡事随遇而安。,0,1.0
1557637321,_81a_,f,970,198,False,,不忘初心：誓送瘟S！,0,2.0
1559126091,叶家de千金,f,181,195,False,,惟愿时光静好，现世安稳。惟愿如花美眷，岁岁年年,0,1.0
1559148921,艾卡艾迪,m,176,208,False,,,0,1.0
1561331001,阳坨坨哟,f,618,1665,False,,？？？,0,2.0
1562763974,王羲羲_幸运版,f,1237,101,False,,,0,1.0
1563186970,镜花缘Fairy,f,241,266,False,,不想跟大学还没上的XX对话！,0,1.0
1564242624,用户名要低调没人知道我是谁,f,64,843,False,,,0,1.0
1564660921,五行缺水野人淼,f,511,592,False,,世界上多得是我们无能为力的事。,0,1.0
1565451541,官锐锋,m,39159,174,True,,万物皆幽灵，万物皆阴阳。,0,1.0
1565483282,世界第一西瓜殿下,f,597,871,False,,"She believed she could, so she did.",0,1.0
1565668427,_亚_,f,705,379,False,,,0,1.0
1565923020,莲叶荷_,f,619,1820,False,,碎碎念,0,1.0
1566142083,五味人生-小芹菜,f,86,269,False,,,1,1.0
1566478394,模糊的正确,m,97,151,False,,,0,1.0
1566595532,胡博麟,m,203,207,False,,慎独，专注，厚积薄发，勇敢无畏,0,1.0
1566685863,54小川,m,2896,93,False,,公。众。号孤独写真馆,2,1.0
1567852121,心语066,f,793,176,False,,努力,0,4.0
1568391047,月猫铃铛巫喵王,f,4259,1164,True,,里屋/话唠SVIP/怪咖/脑洞大开/勤于微博/清僵尸粉/伪宅/发光稀奇可爱好看的炫彩的无法抵制/傲娇。努力做 好 自 己。要有情有义，要没心没肺。,0,2.0
1568742690,天选幸运人,f,402,1658,False,,,0,1.0
1569290255,李小可Nicole,f,169,161,False,,(◍•ᴗ•◍),1,2.0
1570287802,風雨顺德人,m,693926,2779,True,,本微博所提及的个股仅从纯技术消息出发，不代表必涨或必跌，仅供参考，风险自担。备用号:韭菜培养日记,0,3.75
1570462150,aa静静不吵不闹,f,37,196,False,,我的世界里很安静，我是世界外很喧哗,0,1.0
1571329631,Dzml812,m,57,189,False,,,0,3.0
1573972405,金钟国女友,f,112,205,False,,黑黑不是小哭包,0,1.0
1574087244,Jane-Fu,f,444,561,False,,,4,1.0
1574200592,讲文化的女流氓,f,460,135,False,,介绍？ 不需要,0,1.0
1574423402,掌锦衣事Tagara,m,251429,8642,True,,帝数起大狱，炳多所保全，折节士大夫，未尝构陷一人，以故朝士多称之者。,1,1.0
1574913102,美错猫猫,f,615,2160,False,,吃瓜地,0,1.0
1575584187,淡如水浪,m,192,253,False,,,0,1.0
1575938785,不知道说什么了但是会好好爱我家,f,230,199,False,,welkincity。勿忘初心，方得始终。,1,1.0
1576353435,五月肥,f,943,3403,False,,微童星编号为NO.62980,0,2.6666666666666665
1576833833,銀河里的小太阳YQ,f,65,292,False,,2024 但行好事，莫问前程。初心不改，方得始终,0,1.0
1576966507,水晶苍蝇拍,m,2211731,232,True,,《股市进阶之道》《复利信徒》作者,1,1.0
1579649617,帘卷西风09,f,342,203,False,,,1,1.0
1580042673,朦胧的是天意,f,274,221,False,,,0,3.0
1581523263,紀惗榀Is鉁鑶鈑,m,1691,554,True,,这是一个流行离开的世界，但是我们都不擅长告别。,0,1.0
1581929901,银河系弯月,f,4,5,False,,⛱,1,1.0
1583076651,大大鱼的喵,f,99,20,False,,忘记该忘记的，珍惜该珍惜的,0,1.0
1583425531,小胖儿006,f,28,464,False,,,0,3.0
1583740732,07_月亮上的垂耳兔,f,556,583,False,,好好活着吧,1,2.0
1585819652,Y-Balance吖,f,28,339,False,,除生死 无大事,0,2.0
1585851460,前方是绝路希望便在转角处,f,128,61,False,,向太阳☀,0,2.0
1585949627,Lawliet0924,f,433,189,False,,对脑缠过敏,1,1.0
1586022094,白吃那么多饭,f,107,777,False,,,1,1.0
1586560685,小尤很困很困很困,f,1152,1042,False,,,0,1.0
1588345545,星光落樱,f,86,781,False,,不激不随，无愧于心。,0,4.0
1588414782,新了个浪了个博,m,43,85,False,,,0,2.0
1589726097,大宝su,f,6426,320,False,,我喜欢这世界，更喜欢这世界上唯一的你❤,0,1.0
1589769957,tommeng,m,208,1720,False,,做一个优秀的死跑龙套的。,0,1.0
1590796390,fayebar,f,864,418,False,,,1,1.0
1591225073,viev,f,53,377,False,,,0,1.0
1591786487,未来已成过去,f,179,136,False,,成熟就是该哭该闹的时候你却面带微笑~,1,1.0
1592611480,DreamC666,f,177,1920,False,,不过正常人一名…可，认识是相对概念，A：“B不正常”；B：“A不正常”… 如此这般…,0,1.0
1593711535,梁溪说事,m,213830,1075,True,,低调做人，高调做事！,1,4.083333333333333
1593745831,金生丽水-玉出昆冈,m,219,50,False,,大润发杀了十年鱼，心早已和手里的刀一样冰冷的大叔,0,1.0
1593978973,银河的尾巴,m,1157,2446,False,,一切有为法，如梦幻泡影，如露亦如电，应作如是观！,0,3.5
1594054612,_捧砚_,f,123,107,False,,我是自由行走的花,0,1.0
1594195775,喵毛毯子,f,119,416,False,,爱看主页，没有恶意，就看着玩。不看讨厌的人。,1,1.0
1594465815,读风D日子,m,211,71,False,,,0,5.0
1594557234,YqiaL_653,f,12,9,False,,,0,2.0
1595522680,江东曾经来过,m,21507,9921,True,,江东子弟多才俊，卷土重来未可知。,1,3.9523809523809526
1595835182,独舞精灵show,f,1605,2807,False,,随缘,1,2.0
